product_id,item,category,price
3506,stripes design teddy,Toys & Games,2.55
2764,rain poncho retrospot,Kitchen & Dining,0.85
965,decorative cats bathroom bottle,"Health, Beauty & Personal Care",1.25
277,basket of toadstools,Garden & Outdoor,1.25
2511,pink  honeycomb paper ball,"Health, Beauty & Personal Care",2.1
669,ceramic strawberry trinket tray,Kitchen & Dining,2.55
692,cherry blossom  decorative flask,Kitchen & Dining,3.75
998,dinosaur keyrings assorted,Toys & Games,0.21
2428,paperweight childhood memories,Toys & Games,2.55
2805,red gingham teddy bear,Toys & Games,2.95
2609,pink painted kashmiri chair,Apparel & Accessories,42.95
3270,set/6 purple butterfly t-lights,Home Decor,2.1
105,75 black petit four cases,Kitchen & Dining,0.42
1034,dolly mixture children's umbrella,Toys & Games,3.25
887,cream felt easter egg basket,Seasonal,1.65
424,blue felt easter egg basket,Seasonal,1.65
1329,folkart heart napkin rings,Kitchen & Dining,2.95
3496,strawberry dream childs umbrella,Toys & Games,3.25
1201,fairy cakes notebook a7 size,Kitchen & Dining,0.42
3366,small chocolates pink bowl,Kitchen & Dining,1.25
1899,large cake towel pink spots,"Health, Beauty & Personal Care",6.75
16,12 pink rose peg place settings,Apparel & Accessories,1.25
3668,union flag windsock,Party & Festive,1.25
1277,floor lamp shade wood base,Home Decor,9.95
1194,etched glass coaster,Kitchen & Dining,1.25
568,butterfly crochet food cover,Kitchen & Dining,3.75
2507,ping microwave apron,Kitchen & Dining,5.95
2307,oven mitt apples design,Kitchen & Dining,1.45
191,apron apple delight,Kitchen & Dining,4.95
1446,gingham oven glove red heart,Kitchen & Dining,3.75
785,christmas tree heart decoration,Seasonal,0.42
772,christmas musical zinc tree,Seasonal,0.85
2043,magic drawing slate leap frog,Toys & Games,0.42
2481,periwinkle t-light holder,Home Decor,1.25
3282,silicon star bulb  blue,Garden & Outdoor,0.42
1911,large medina stamped metal bowl,Kitchen & Dining,4.95
448,blue netting storage hanger,Home Decor,1.95
3549,tablecloth red apples design,Kitchen & Dining,8.5
3281,"silicon cube 25w, blue",Home Decor,0.42
3259,set/6 collage paper plates,Kitchen & Dining,0.85
2202,multicolour honeycomb fan,"Health, Beauty & Personal Care",1.65
2917,retrospot padded seat cushion,Kitchen & Dining,3.75
2034,madras notebook large,Stationery & Craft,3.75
3119,set of 3 bird light pink feather,Apparel & Accessories,1.25
3692,vintage bead notebook,Stationery & Craft,2.95
297,beaded crystal heart pink large,Apparel & Accessories,1.65
3026,sandalwood fan,Apparel & Accessories,0.85
1623,hanging heart jar t-light holder,Kitchen & Dining,1.25
2320,pack 6 heart/ice-cream patches,"Health, Beauty & Personal Care",1.25
2607,pink owl soft toy,Toys & Games,2.95
3273,set/6 turquoise butterfly t-lights,Home Decor,2.1
881,cream and pink flowers pony,"Health, Beauty & Personal Care",3.75
96,6 rocket balloons,Party & Festive,0.65
411,blue circles design teddy,Toys & Games,2.55
907,crystal frog phone charm,Apparel & Accessories,0.85
3431,sombrero,Apparel & Accessories,1.95
160,animal stickers,Party & Festive,0.21
1529,green bitty light chain,Home Decor,4.65
2763,rain poncho,Apparel & Accessories,0.85
230,assorted tutti frutti bracelet,Apparel & Accessories,0.65
498,blue travel first aid kit,Toys & Games,1.65
1376,french toilet sign blue metal,"Health, Beauty & Personal Care",1.25
364,black grand baroque photo frame,Home Decor,4.25
2094,metal sign neighbourhood witch,Home Decor,2.1
251,bag of silver stones,Apparel & Accessories,0.42
1772,ivory pillar candle silver flock,Home Decor,2.95
1771,ivory pillar candle gold flock,Home Decor,2.95
115,abstract circles sketchbook,Stationery & Craft,3.75
1200,fairy cakes notebook a6 size,Kitchen & Dining,0.65
3558,tea time breakfast basket,Kitchen & Dining,2.1
140,alphabet hearts sticker sheet,Stationery & Craft,0.85
1330,folkart star christmas decorations,Seasonal,1.25
201,ass colour glowing tiaras,Apparel & Accessories,0.85
3834,white bell honeycomb paper garland,Party & Festive,1.65
3401,small silver trellis candlepot,Kitchen & Dining,2.95
2944,robin christmas card,Seasonal,0.42
54,36 pencils tube posy,Stationery & Craft,1.25
1332,folkart zinc star christmas dec,Seasonal,0.85
3503,"string of 8 butterflies,pink",Apparel & Accessories,1.65
3675,utilty cabinet with hooks,Home Decor,26.95
1354,french blue metal door sign 9,Home Decor,1.25
283,bathroom scales rubber ducks,"Health, Beauty & Personal Care",3.75
1276,floor cushion elephant carnival,Home Decor,8.95
2760,rabbit  design  cotton tote bag,Apparel & Accessories,2.25
1808,jigsaw tree with birdhouse,Toys & Games,1.45
1108,easter tin bunny bouquet,Seasonal,1.65
1110,easter tin chicks pink daisy,Seasonal,1.65
2192,motoring tissue box,Apparel & Accessories,1.25
1161,empire tissue box,Stationery & Craft,1.25
2644,pink union jack  passport cover,Apparel & Accessories,2.1
1847,kensington coffee set,Kitchen & Dining,12.75
3223,set/12 funky felt flower peg in bag,Apparel & Accessories,2.1
2444,party cones candy tree decoration,Party & Festive,0.85
3199,set of 6 t-lights easter chicks,Seasonal,2.95
1900,"large cake towel, chocolate spots","Health, Beauty & Personal Care",6.75
2608,pink padded mobile,Apparel & Accessories,4.25
3006,s/12 mini rabbit easter,Seasonal,1.65
3555,tea for one polkadot,Kitchen & Dining,4.25
2076,medium medina stamped metal bowl,Kitchen & Dining,2.95
2143,mirror cornice,Home Decor,14.95
399,blue & white breakfast tray,Kitchen & Dining,5.95
2096,"metal sign,cupcake single hook",Kitchen & Dining,1.25
2902,retro plastic 70's tray,Kitchen & Dining,0.42
2427,paper pocket traveling fan,Apparel & Accessories,0.14
3041,scottie dogs baby bib,Apparel & Accessories,1.25
299,beaded crystal heart pink small,Apparel & Accessories,1.25
296,beaded crystal heart green small,Home Decor,1.25
1619,hanging fairy cake decoration,Party & Festive,2.1
3766,vintage union jack doorstop,Apparel & Accessories,5.95
496,blue teatime print bowl,Kitchen & Dining,1.25
2060,man flu metal sign,Home Decor,2.1
1732,house wrecking metal sign,Home Decor,2.1
2005,love large wood letters,Home Decor,12.75
332,biscuit tin vintage green,Kitchen & Dining,6.75
1399,frying pan red retrospot,Kitchen & Dining,4.25
3102,set of 16 vintage rose cutlery,Kitchen & Dining,12.75
2235,new england mug w gift box,Kitchen & Dining,2.55
2578,pink green embroidery cosmetic bag,"Health, Beauty & Personal Care",2.95
435,blue green embroidery cosmetic bag,"Health, Beauty & Personal Care",2.95
2385,pair padded hangers pink check,Administrative,3.75
157,angel decoration painted zinc,Party & Festive,0.65
3400,small silver flower candle pot,Kitchen & Dining,2.95
2858,red rose and lace c/cover,Home Decor,2.95
1491,glitter christmas star,Seasonal,0.85
635,card suki birthday,Toys & Games,0.42
3983,wrap suki and friends,Toys & Games,0.42
323,birdhouse decoration magic garden,Garden & Outdoor,1.25
322,birdcage decoration tealight holder,Party & Festive,1.25
546,brown  pirate treasure chest,Home Decor,1.65
478,blue pudding spoon,Kitchen & Dining,0.42
2901,retro pink ball ashtray,Kitchen & Dining,1.25
3512,summer fun design shower cap,Apparel & Accessories,1.25
3508,stripy design shower cap,Apparel & Accessories,1.25
3247,set/4 daisy mirror magnets,Home Decor,2.1
3243,set/4 bird mirror magnets,Home Decor,2.1
3245,set/4 butterfly mirror magnets,Home Decor,2.1
1372,french style embossed heart cabinet,Home Decor,21.95
3342,skull design tv dinner tray,Kitchen & Dining,4.95
1566,green sweetheart bracelet,Apparel & Accessories,4.25
640,carnival bracelet,Apparel & Accessories,12.75
70,4 pear botanical dinner candles,Home Decor,3.75
1406,funky monkey mug,Kitchen & Dining,1.25
2756,queen of skies luggage tag,Apparel & Accessories,1.25
1118,economy luggage tag,Apparel & Accessories,1.25
1654,heart calculator,Stationery & Craft,1.25
335,biscuits small bowl light blue,Kitchen & Dining,1.25
3383,small marshmallows pink bowl,Kitchen & Dining,1.25
2455,party pizza dish green polkadot,Party & Festive,0.85
2456,party pizza dish pink polkadot,Party & Festive,0.85
2454,party pizza dish blue polkadot,Party & Festive,0.85
207,assorted cheese fridge magnets,Home Decor,0.65
2471,pearl crystal pumpkin t-light hldr,Home Decor,1.65
3871,white stitched cushion cover,Home Decor,6.95
2706,porcelain butterfly oil burner,"Health, Beauty & Personal Care",2.95
541,"bread bin, diner style, mint",Kitchen & Dining,14.95
540,"bread bin, diner style, ivory",Kitchen & Dining,14.95
3205,set of 6 vintage notelets kit,Toys & Games,2.55
627,card gingham rose,Stationery & Craft,0.42
3090,set of 12  vintage postcard set,Stationery & Craft,2.55
1880,ladle love heart red,Kitchen & Dining,0.42
50,36 doilies dolly girl,Toys & Games,1.45
2962,rose 1 wick morris boxed candle,Home Decor,4.25
3267,set/6 pink bird t-light candles,Apparel & Accessories,2.1
229,assorted tutti frutti  fob notebook,Stationery & Craft,0.85
1033,dolly honeycomb garland,Party & Festive,1.65
2973,rose folkart heart decorations,Party & Festive,1.25
1493,glitter christmas tree with bells,Seasonal,1.95
2595,pink knitted egg cosy,Kitchen & Dining,1.95
442,blue knitted egg cosy,Kitchen & Dining,1.95
3819,way out metal sign,Home Decor,1.65
3032,savoy art deco clock,Home Decor,12.75
1593,hall cabinet with 3 drawers,Home Decor,49.95
1052,doormat home sweet home blue,Garden & Outdoor,7.95
503,blue wire spiral candle holder,Home Decor,6.35
3007,s/12 vanilla  botanical t-lights,Home Decor,2.95
3374,small hammered silver candlepot,Kitchen & Dining,2.95
3842,white chrysanthemums art flower,Home Decor,2.1
2903,retro plastic daisy tray,Kitchen & Dining,0.42
159,angel decoration with lace padded,Party & Festive,0.85
3514,sunset check hammock,Administrative,7.95
2905,retro plastic polka tray,Kitchen & Dining,0.85
3836,white brocante soap dish,"Health, Beauty & Personal Care",2.95
113,abstract circle journal,Stationery & Craft,2.55
789,chrysanthemum  journal,Stationery & Craft,2.55
242,asstd multicolour circles mug,Kitchen & Dining,1.69
89,6 egg house painted wood,Kitchen & Dining,7.95
1358,french chateau large platter,Kitchen & Dining,7.95
1191,envelope 50 curious images,Stationery & Craft,0.85
1312,folding camping scissor w/knif & s,Apparel & Accessories,0.12
1596,hand open shape deco.white,Stationery & Craft,3.49
2593,pink jewelled mirror trinket tray,Kitchen & Dining,9.95
3865,white sage incense,"Health, Beauty & Personal Care",0.21
126,afghan slipper sock pair,Apparel & Accessories,3.45
3198,set of 6 t-lights cacti,Home Decor,2.95
801,citronella candle flowerpot,Kitchen & Dining,2.1
3373,small glass sundae dish clear,Kitchen & Dining,1.65
3706,vintage caravan gift wrap,Stationery & Craft,0.42
1503,gold ear muff headphones,Apparel & Accessories,5.49
2431,paperweight save the planet,Stationery & Craft,2.55
3236,set/3 rose candle in jewelled box,Home Decor,4.25
2848,red retrospot storage jar,Kitchen & Dining,3.39
2679,pocket bag blue paisley red spot,Kitchen & Dining,1.25
2680,pocket bag pink paisely brown spot,Kitchen & Dining,1.25
1193,essential balm 3.5g tin in envelope,Stationery & Craft,0.18
567,butterflies stickers,Party & Festive,0.85
579,cake shop  sticker sheet,Kitchen & Dining,0.85
103,72 cake cases vintage christmas,Seasonal,0.55
3103,set of 16 vintage sky blue cutlery,Kitchen & Dining,12.75
3644,"tumbler, baroque",Kitchen & Dining,1.65
3390,small polkadot chocolate gift bag,Apparel & Accessories,0.85
1922,large stripes chocolate gift bag,Apparel & Accessories,1.25
3921,wooden skittles garden set,Toys & Games,15.95
914,cubic mug flock blue on brown,Kitchen & Dining,2.55
916,cubic mug pink polkadot,Kitchen & Dining,2.55
3735,vintage keepsake box travelogue,Stationery & Craft,6.35
3744,vintage notebook paris days,Stationery & Craft,2.95
2656,"pink/white ""keep clean"" bullet bin",Apparel & Accessories,2.95
1353,french blue metal door sign 8,Home Decor,1.25
1345,french blue metal door sign 0,Home Decor,1.25
3142,set of 36 mushroom paper doilies,"Health, Beauty & Personal Care",1.45
1068,doormat welcome puppies,Home Decor,7.95
1069,doormat welcome sunrise,Home Decor,7.95
641,carousel design washbag,"Health, Beauty & Personal Care",1.95
3595,toxic area  door hanger,Home Decor,1.45
1875,la palmiera tile coaster,Kitchen & Dining,1.25
3780,wake up cockerel tile coaster,Kitchen & Dining,1.25
1806,jigsaw rabbit and birdhouse,Toys & Games,1.65
2666,plasmatronic lamp,Home Decor,12.75
66,4 burgundy wine dinner candles,Kitchen & Dining,1.25
3316,silver oval shape trinket box,Home Decor,9.95
3958,wrap blue russian folkart,Stationery & Craft,0.42
943,daisy journal,Stationery & Craft,2.55
1095,dusty pink christmas tree 30cm,Seasonal,1.25
1636,hanging photo clip rope ladder,Home Decor,1.65
2615,pink party sunglasses,Party & Festive,1.95
2713,posy candy bag,Apparel & Accessories,1.25
390,blackchristmas tree 30cm,Seasonal,1.25
3215,set of picture frame  stickers,Party & Festive,2.95
2156,mirrored wall art photo frames,Home Decor,4.25
3239,set/4 badges balloon girl,Party & Festive,1.25
3369,small dolly mix design orange bowl,Toys & Games,1.25
2682,pocket mirror woodland,Home Decor,1.25
3533,sweeties  stickers,Party & Festive,0.85
3645,"tumbler, new england",Kitchen & Dining,1.65
1667,heart shape wireless doorbell,Home Decor,2.1
2110,milk pan red retrospot,Kitchen & Dining,3.75
2985,round container set of 5 retrospot,Kitchen & Dining,1.65
3266,set/6 pink  butterfly t-lights,Apparel & Accessories,2.1
237,assorted tutti frutti small purse,Apparel & Accessories,1.25
3264,set/6 green spring paper cups,Kitchen & Dining,0.65
233,assorted tutti frutti large purse,Apparel & Accessories,2.1
844,coffee scent pillar candle,"Health, Beauty & Personal Care",0.95
2628,pink rose washbag,"Health, Beauty & Personal Care",3.75
1421,gardenia 1 wick morris boxed candle,Garden & Outdoor,4.25
3310,silver lattice vanilla candle pot,Kitchen & Dining,3.75
78,4 wildflower botanical candles,Home Decor,3.75
2318,pack 3 iron on dog patches,Stationery & Craft,1.25
944,daisy notebook,Stationery & Craft,1.65
359,black fine bead necklace w tassel,Apparel & Accessories,5.95
1263,fire polished glass neckl bronze,Kitchen & Dining,5.95
2986,round pink heart mirror,Apparel & Accessories,2.1
1501,gold cosmetic bag pink star,"Health, Beauty & Personal Care",2.1
1137,eight piece creepy crawlie set,Toys & Games,1.25
3414,smokey grey colour d.o.f. glass,Kitchen & Dining,0.65
1767,ivory love bird candle,Home Decor,1.25
3012,s/3 pot pouri cushions blue colours,Kitchen & Dining,2.1
786,christmas tree painted zinc,Seasonal,0.65
338,black and white dog bowl,Kitchen & Dining,2.95
3459,spots on red bookcover tape,Kitchen & Dining,0.42
231,assorted tutti frutti heart box,Home Decor,1.25
2693,polyester filler pad 65cmx65cm,Home Decor,4.25
235,assorted tutti frutti notebook,Stationery & Craft,2.1
1351,french blue metal door sign 6,Home Decor,1.25
3397,small red retrospot windmill,Toys & Games,1.25
1600,hand towel pale blue w flowers,"Health, Beauty & Personal Care",5.95
451,blue organdy round lampshade w bea,Home Decor,0.85
3828,white and blue ceramic oil burner,"Health, Beauty & Personal Care",1.25
2412,paper chain kit skulls,Toys & Games,2.95
2558,pink fairy cake cushion cover,Kitchen & Dining,2.55
1561,green pop art mao cushion cover,Home Decor,0.19
1669,heart shaped mirror,Home Decor,1.69
1518,gold washbag,"Health, Beauty & Personal Care",2.95
2751,purple paper parasol,Garden & Outdoor,2.95
1366,french garden sign blue metal,Garden & Outdoor,1.25
544,brocante coat rack,Apparel & Accessories,9.95
3847,white goose feather christmas tree,Seasonal,2.95
2611,pink paisley rose gift wrap,Apparel & Accessories,0.42
3926,woodland  stickers,Party & Festive,0.85
3325,silver teddy bear,Toys & Games,3.75
2731,psychedelic wall thermometer,Home Decor,2.55
1423,garland with hearts and bells,Party & Festive,4.95
2038,magic drawing slate bunnies,Toys & Games,0.42
654,ceramic birdhouse crested tit small,Garden & Outdoor,2.95
3969,wrap folk art,Stationery & Craft,0.42
3307,silver jewelled mirror trinket tray,Kitchen & Dining,9.95
69,4 lily  botanical dinner candles,Home Decor,3.75
2971,rose du sud washbag,"Health, Beauty & Personal Care",5.95
2967,rose du sud cosmetics bag,"Health, Beauty & Personal Care",4.25
1581,grow a flytrap or sunflower in tin,Home Decor,1.25
595,camouflage ear muff headphones,Party & Festive,5.49
467,blue polkadot egg cup,Kitchen & Dining,1.25
3693,vintage bead pink evening bag,Apparel & Accessories,4.25
1186,english rose scented hanging flower,"Health, Beauty & Personal Care",4.25
